id,group_id,group_is_high_risk,group_size,group_black_ratio,group_grey_ratio,group_risk_mean,group_risk_max,acct_id,acct_label_raw,acct_risk_level,acct_risk_level_name,acct_risk_score,acct_is_black,acct_is_grey,acct_is_core,role,txn_out_cnt,txn_in_cnt,txn_out_sum,txn_in_sum,txn_net_out_amt,txn_out_in_ratio,graph_pr,graph_in_deg,graph_out_deg,graph_weighted_out_deg
0,542,False,2.0,0.0,1.0,0.5228329914948435,0.5309410885184227,fd01442250d47cc96bfc7483329af2303c5290c50f32c5cd6326d00a9c28d544,灰,1,grey,0.5309410885184227,False,True,False,grey,3699.0,1350.0,7592515.31,7256401.24,336114.06999999937,1.0463196579907343,0.0001009390148071,1,0,0.0
2,69,False,22.0,0.0,0.6818181818181818,0.5406181899466133,0.7940310355482989,5f2125aed7517c3549da3ff21105923c9dda58afefa3fb908d25a73b1f9890d3,灰,1,grey,0.5501704547543668,False,True,False,grey,821.0,1105.0,16904254.48,17049716.95,-145462.4699999988,0.9914683356976004,5.4525316681734015e-05,0,2,251264.0
3,381,False,27.0,0.0,0.8148148148148148,0.514850429730441,0.6770890756771137,75478c4577af72194b1a865a5076a94e0155e8fb77272ba881af498ce5eaba5b,灰,1,grey,0.5334095402632444,False,True,False,grey,1827.0,427.0,10196136.78,7793495.2,2402641.579999999,1.3082880286770395,6.843521323764554e-05,1,0,0.0
10,911,False,2.0,0.0,0.5,0.4882387340992511,0.511608298346952,46298c3e3aedb949f43f761cf74def674c4dcc6e64cf8e6f5cc2b794fbab718a,灰,1,grey,0.4648691698515502,False,True,False,grey,579.0,74.0,1017601.9,1050795.51,-33193.609999999986,0.968411000908254,0.000360446027931,1,1,76000.0
12,293,False,4.0,0.0,0.25,0.5050983314288442,0.5689044203186044,53e62210d169ce1c1f1e6e500b0391f2ca910c74626eb7b03ac1e18b8fdf008b,灰,1,grey,0.513922533151145,False,True,False,grey,1420.0,136.0,16679113.1,10206833.95,6472279.15,1.6341122572967637,0.0001023087369228,1,3,542000.0
13,1480,False,3.0,0.0,1.0,0.5313670271725385,0.5845321367946223,d827769b58c181b98993261ccd849bbc24402ce40bb8cf9b5b3b54c5d5094e07,灰,1,grey,0.5845321367946223,False,True,False,grey,35.0,15.0,492789.97,225260.07,267529.9,2.187643741548418,0.0001755067914953,1,1,70000.0
16,1278,False,2.0,0.0,1.0,0.539144169876532,0.5405795106202544,6bf3768615644af5ea4daf03632fdd4668f56c996afac0c59ed35c8feb8ab59a,灰,1,grey,0.5377088291328095,False,True,False,grey,362.0,156.0,1105046.06,1055148.68,49897.38000000012,1.047289385521114,5.4525316681734015e-05,0,1,10000.0
18,1864,False,3.0,0.0,0.6666666666666666,0.5158390909395342,0.6140862988636753,ab07bdd9f88598fffcc67e4b0e339df77d7a71ab06e52a9ce13a62b774cbe307,灰,1,grey,0.5664567075936515,False,True,False,grey,1421.0,85.0,3789410.68,658825.23,3130585.45,5.751762008625553,7.600031133675652e-05,1,0,0.0
21,1968,False,2.0,0.0,1.0,0.5242685904803341,0.6015519714308171,bdf5c276fcdf8fac5966c2201fd1e2fcee8f1fd9333a398702601a8d65ee4bf9,灰,1,grey,0.6015519714308171,False,True,False,grey,352.0,14.0,419005.97,192648.62,226357.35,2.174969096746726,5.4525316681734015e-05,0,1,80000.0
25,1492,False,2.0,0.0,0.5,0.2971310933370717,0.5250854426055905,826979af297df977bfd35752175e63caa8177198a477f12c54b9ba9a1e881deb,灰,1,grey,0.5250854426055905,False,True,False,grey,626.0,75.0,1832577.41,1691155.33,141422.07999999984,1.0836244866847995,5.4525316681734015e-05,0,1,60198.0
28,339,False,3.0,0.0,0.6666666666666666,0.5615213854392747,0.6502272911501452,3bda77a7f5f837b74e40d9738f13fdc673452837ee8aadc1b0d0fe3f93e8211d,灰,1,grey,0.5260312240771826,False,True,False,grey,28.0,78.0,2531953.0,706086.0,1825867.0,3.5858952225433978,9.15337998310756e-05,1,0,0.0
34,22,True,43.0,0.7674418604651163,0.1162790697674418,0.650710133960855,0.9045094512603796,1facce2c90e87795d82e3f447bbf503b8b479266c5044c8133f4050d8759e2d7,灰,1,grey,0.5517823758283467,False,True,False,grey,356.0,284.0,2435642.39,10039951.52,-7604309.129999999,0.2425951103999842,0.0002027267697022,3,1,21000.0
35,1626,False,2.0,0.0,1.0,0.5304573385518763,0.5620863193679504,91136041378d2baaa270eb4be85b6e7f132211804cadc949dd3effef880e7512,灰,1,grey,0.5620863193679504,False,True,False,grey,68.0,26.0,2007281.17,1287900.0,719381.1699999999,1.5585686865683,5.4525316681734015e-05,0,1,321000.0
37,1350,False,2.0,0.0,1.0,0.4170981044797907,0.4718002353604853,737f09a96af8d2ea873cdd670c904930f14af84287f68216f10f2d721c45755c,灰,1,grey,0.3623959735990961,False,True,False,grey,16.0,1.0,98495.0,300000.0,-201505.0,0.328318905603648,0.000360446027931,1,1,19662.0
42,2045,False,2.0,0.0,1.0,0.4021857884268758,0.4521158832719155,c8e2310e6a35b3c341dda77a8244e6033e0ea601d8a3d98bb1ec219d97da1cc0,灰,1,grey,0.3522556935818361,False,True,False,grey,26.0,0.0,34004.0,0.0,34004.0,34005.0,5.4525316681734015e-05,0,1,22694.0
44,1657,False,3.0,0.0,0.6666666666666666,0.5155397886026565,0.5720815954668589,e91260598bb827c47d80dd01c6f69f0f27cfe164236067c68db0b30491266523,灰,1,grey,0.5007671976415933,False,True,False,grey,390.0,75.0,35348038.23,12419920.49,22928117.739999995,2.846075899792181,0.0001775074162007,1,1,1495228.24
45,555,False,6.0,0.0,0.8333333333333334,0.5089956527380122,0.6141397224208207,cd4c2309658fa8c0e9ff5d81d51720c95643191c1f7ab3909bd57c9af6d452b1,灰,1,grey,0.474921899546367,False,True,False,grey,16.0,15.0,21447.55,21402.9,44.64999999999782,1.0020860684267818,5.689776233485056e-05,1,1,4963.3
46,531,True,26.0,0.4230769230769231,0.3076923076923077,0.6081521869893673,0.9168608127849436,e61d850775828d3bebb450630b0273a16518ea5293529ad3cfb763283b069bb7,灰,1,grey,0.4710936984452096,False,True,True,grey_core,35.0,15.0,2999120.87,2008252.1,990868.77,1.4933983520304288,0.0006079726151182,1,1,3734000.0
49,99,False,4.0,0.0,0.5,0.3792314074798818,0.4994106943727844,3e04361307d096304ffd101c3f02cea48a4f13f672e8232153b7eebf4be34683,灰,1,grey,0.4282058868505157,False,True,False,grey,7.0,22.0,962500.0,972800.0,-10300.0,0.9894120174629756,0.0002111233065521,1,1,1925000.0
53,381,False,27.0,0.0,0.8148148148148148,0.514850429730441,0.6770890756771137,1ba477f921e140496a62794a35a0e84c41dd0ca35606ced3fef73ddc6171898f,灰,1,grey,0.6770890756771137,False,True,False,grey,131.0,55.0,991191.87,1154086.65,-162894.7799999999,0.858854065373631,0.0004182117428099,3,2,63976.0
56,1702,False,2.0,0.0,1.0,0.3766498455858557,0.4002831592974992,a22e0235109618bd90d8e78dac8e50600411005159ec0af5cbf4f1eaa087d077,灰,1,grey,0.3530165318742121,False,True,False,grey,0.0,1.0,0.0,3.15,-3.15,0.2409638554216867,0.0001009390148071,1,0,0.0
58,1252,False,4.0,0.0,1.0,0.4383922710959687,0.5732759430949123,2dd849e459d07a30fab403aadaf587fd1f87898149a5b38f04faf37144837293,灰,1,grey,0.3920273814978421,False,True,False,grey,5.0,3.0,30520.0,30000.0,520.0,1.0173327555748142,0.0001756149715224,1,0,0.0
60,2344,False,2.0,0.0,1.0,0.4282156714486959,0.5434348436907952,4b960cc9bce53ef3b5cf27f186a6a74f506678f23b1ea2f8a05dc5c1fcd81cdc,灰,1,grey,0.3129964992065966,False,True,False,grey,363.0,147.0,13568.03,15566.2,-1998.17,0.8716422991931754,0.0001009390148071,1,0,0.0
65,566,False,3.0,0.0,1.0,0.4570823760971403,0.5421118866406743,28bfd6bd8cef91f5d89451f21fb37209f1cd9498ce882ea50f6b00c36e5db303,灰,1,grey,0.3384393242840804,False,True,False,grey,2.0,0.0,4100.0,0.0,4100.0,4101.0,5.4525316681734015e-05,0,1,8200.0
71,1252,False,4.0,0.0,1.0,0.4383922710959687,0.5732759430949123,b4334b21c7f49f64116dd28ef3579d04a62e658adb6f0e1dced6e3fce0b431cf,灰,1,grey,0.4108836806162618,False,True,False,grey,2.0,1.0,4000.0,4000.0,0.0,1.0,7.06706039938253e-05,1,1,280.0
75,430,False,7.0,0.0,1.0,0.5203229064222586,0.5396910213713457,7b79d2abbdab4890390e591605d4f5a7e1fc457d38d7be54b1bec611a815648c,灰,1,grey,0.5355904308667685,False,True,False,grey,369.0,48.0,16863004.67,14905745.9,1957258.7700000012,1.1313090033750677,6.264524013648006e-05,1,0,0.0
82,1460,False,4.0,0.0,0.75,0.491963840868017,0.5532323391080168,cb71671c05479b4d1bf67621e66a0da57033f3b732461014107091f055bdcd8f,灰,1,grey,0.5532323391080168,False,True,False,grey,736.0,2441.0,9492386.9,8990562.6,501824.3000000008,1.0558167788279704,6.11069581583089e-05,1,1,500000.0
84,1449,False,7.0,0.0,0.7142857142857143,0.5140171964701334,0.615995280682603,b4143953c3ab3500364fbb9ec8595c8f5ce384a32d3799cd5dc0db752558f80b,灰,1,grey,0.5018220372938649,False,True,False,grey,546.0,258.0,21417006.2,16257125.42,5159880.779999999,1.317391933032652,0.0005211825390979,2,1,1700000.0
89,1095,False,2.0,0.0,1.0,0.2896696376606592,0.2965652752520297,5737c75e4fb24f0ba6695c2f0d42cb79500d0f1866deeae71e243afe398b1f18,灰,1,grey,0.2965652752520297,False,True,False,grey,1.0,0.0,2.25,0.0,2.25,3.25,5.4525316681734015e-05,0,1,4.5
90,381,False,27.0,0.0,0.8148148148148148,0.514850429730441,0.6770890756771137,50e784b909dc305559803572344f9f98e4865dc41d356f9b640dcd877cc4e2b3,灰,1,grey,0.5054938966935475,False,True,False,grey,1223.0,214.0,43846987.73,18044140.93,25802846.8,2.429984695315462,0.0001650887954309,2,3,403488.2
91,971,False,2.0,0.0,1.0,0.564677840119188,0.573514459609279,66929272f6ed7bf34df427acbe3480c1a07287941ddb37bf6f66995921605dad,灰,1,grey,0.5558412206290969,False,True,False,grey,1232.0,140.0,2511313.15,2439269.01,72044.14000000013,1.029535123092011,0.0001009390148071,1,0,0.0
100,584,False,3.0,0.0,0.6666666666666666,0.4541538223131425,0.5480550894486929,fe76c6744eca591eebdc1bc628fc4cb38675ced9ca335de6b008ccc5ce2ff5c3,灰,1,grey,0.5480550894486929,False,True,False,grey,155.0,199.0,17629337.64,13380884.01,4248453.630000001,1.317501691915369,0.000531929258591,2,1,52400.0
101,216,False,5.0,0.0,0.4,0.3777252043344875,0.61171837278307,f7c733cdeb88110b98da5eb7458ca5023352a0216bda59e55e29749a22badd7a,灰,1,grey,0.61171837278307,False,True,False,grey,101.0,22.0,3450199.79,3479948.0,-29748.209999999963,0.9914515385139264,0.0002367989935673,3,2,168000.0
103,1131,False,2.0,0.0,1.0,0.5081802362931027,0.5141028471956068,5acad9052a1da7a0b363fdfa16a0652dd304d49d022c12a207aba9daa7893689,灰,1,grey,0.5022576253905987,False,True,False,grey,323.0,174.0,2200125.52,2052952.11,147173.40999999992,1.071688636863216,0.000360446027931,1,1,20000.0
111,654,False,2.0,0.0,1.0,0.4204661351488625,0.4296495491654709,f966ad65e446e35e1a815c31c74bc3a454cec4ef93d96c897a9e72335a1fdf5b,灰,1,grey,0.4296495491654709,False,True,False,grey,76.0,88.0,708113.91,278111.83,430002.08,2.546142549410612,0.000360446027931,1,1,482513.7
112,1368,False,2.0,0.0,1.0,0.4834497254741607,0.5738962267492718,75662e0418789f64672d3157cba954e2b7eef45634f0086ba532f843bae83863,灰,1,grey,0.5738962267492718,False,True,False,grey,503.0,223.0,3128591.37,1277941.42,1850649.95,2.448148148959638,5.4525316681734015e-05,0,1,47091.76
116,468,False,27.0,0.0,0.8518518518518519,0.4790439624302435,0.6270269422838338,d38d3a160d77b290aa38a5fdcfa3cf6134959676ada4eba689fc818553b06c94,灰,1,grey,0.5400823135813362,False,True,False,grey,2224.0,540.0,8347000.95,7859257.54,487743.41000000015,1.0620597232573037,8.931301465656722e-05,1,0,0.0
120,805,False,2.0,0.0,1.0,0.3502576636260411,0.4972619676410791,3d57f9c3d66c9b23f36fec72d5b32b508385dbba6560cc484200dfd404e73e6c,灰,1,grey,0.4972619676410791,False,True,False,grey,247.0,31.0,24368989.9,24363449.17,5540.729999996722,1.0002274197603924,5.4525316681734015e-05,0,1,2100.0
123,837,False,2.0,0.0,1.0,0.44678062558098,0.497277309152522,ad8dcd7acb7c02d4d5f51530c432f06d25a20a0d12b6fad0e35438f2222ca07a,灰,1,grey,0.3962839420094379,False,True,False,grey,22.0,21.0,106677.41,95122.15,11555.26000000001,1.121476843439268,0.000360446027931,1,1,20400.0
130,749,False,3.0,0.0,0.6666666666666666,0.4419205552509559,0.5202365611957931,3725bc5bc4cb18d5de7baebd7f5b47249beda188d4424fd270690137d16bf061,灰,1,grey,0.3746551213446565,False,True,False,grey,19.0,0.0,32097.8,0.0,32097.8,32098.8,5.4525316681734015e-05,0,1,64195.6
131,420,False,4.0,0.0,0.75,0.5285689432552154,0.6197224296944623,ac87c4858851eaa0d251d67428f5fc5d4e1d04f0cd5c663927875df8c5a2dc76,灰,1,grey,0.4203722967972506,False,True,False,grey,32.0,4.0,875414.0,227100.0,648314.0,3.8547386405167754,0.0003139204488646,1,1,778000.0
132,528,False,4.0,0.0,1.0,0.4957796245806308,0.5397809916536291,25efb2c7413d42a518777acc89228cfe281bc0586efb5ea2f93ba744a31c3060,灰,1,grey,0.4783764570150043,False,True,False,grey,44.0,22.0,1773902.64,439514.2,1334388.4400000002,4.036046170871907,0.0003151368079822,1,2,77160.0
134,1255,False,3.0,0.0,1.0,0.481588839405461,0.5445770099458379,90b32dfa8a904924570ce6e0b4aca4191c22e8f306d1212c2b5295566c7d52cf,灰,1,grey,0.4526316293506162,False,True,False,grey,611.0,159.0,340174.65,194985.41,145189.24000000002,1.7446120988637106,0.000451460907536,1,1,583769.44
135,63,False,2.0,0.0,1.0,0.4406395422108149,0.5334665624843788,038b22fef179391ad62e5f387ad34b6079fa287e5a0beec01a2c2eadad2f7c09,灰,1,grey,0.347812521937251,False,True,False,grey,1.0,6.0,500.0,1800.0,-1300.0,0.2781787895613548,5.4525316681734015e-05,0,1,1000.0
137,190,False,3.0,0.0,1.0,0.5540009148925134,0.6221338578570708,0d8f0399cc1006a9955b594169eb3fcf835290213c3aa5308c14c1c036de8214,灰,1,grey,0.5282080607864772,False,True,False,grey,84.0,14.0,111409.14,197116.88,-85707.74,0.5651955063640092,0.000531929258591,2,2,10648.0
140,1862,False,2.0,0.0,1.0,0.3991470919006215,0.5140644205214263,6624918c9d32cf8eeb51b06b4b60a7f44f0c5ef59e0e6c542e9ac544a1d4731b,灰,1,grey,0.5140644205214263,False,True,False,grey,8.0,7.0,5070300.0,3499800.0,1570500.0,1.4487397997771874,0.0001009390148071,1,0,0.0
141,202,False,9.0,0.0,1.0,0.4730657399116147,0.603770807041524,3e91127c8c55ae63a173f08b241dff2a55d8b7b158704cb25d7fcfcbce1664c9,灰,1,grey,0.5023125012196948,False,True,False,grey,1.0,1.0,4402.8,4402.8,0.0,1.0,5.604696924265419e-05,1,1,8805.6
150,1269,False,2.0,0.0,0.5,0.3464706316863021,0.51716670248158,6a1f30dd6ab40b81b25f704c9a5b21499979b39a94b3ad18288d0d3848244f70,灰,1,grey,0.51716670248158,False,True,False,grey,2323.0,219.0,15507916.43,14709624.62,798291.8100000005,1.0542700290695777,5.4525316681734015e-05,0,1,16000.0
157,179,False,2.0,0.0,1.0,0.419497700095589,0.4965619478548873,0c98b406a803779856d88d56c63bc3b71c99d9ce3eaa04cfa26b5c886270e112,灰,1,grey,0.3424334523362907,False,True,False,grey,25.0,0.0,2499.38,0.0,2499.38,2500.38,0.000360446027931,1,1,5848.22
161,482,False,3.0,0.0,0.6666666666666666,0.5473292050045405,0.6240745112642093,b8615cd3fd10be6710e6193aeda417b6301369b8d22e2bbe1a9c56751c54261f,灰,1,grey,0.5038121162959511,False,True,False,grey,959.0,192.0,28873022.81,27649989.58,1223033.2300000004,1.0442326816156189,0.0005300788766261,2,2,182282.68
166,2219,False,3.0,0.0,0.3333333333333333,0.3911935257366462,0.501229407099336,e89870f28b7ac7017ca93e197db8f485044c54eeedf064773c108c17eaa7ea9e,灰,1,grey,0.501229407099336,False,True,False,grey,209.0,122.0,49573332.76,46032211.27,3541121.489999994,1.076927032514312,5.4525316681734015e-05,0,1,860000.0
175,1741,False,5.0,0.0,0.6,0.5070442352433993,0.5763790333570273,a18050d3c3a6850a33497744b7203bdfb6263242a876e7386f1cab03f33142f2,灰,1,grey,0.5763790333570273,False,True,False,grey,850.0,169.0,5507622.62,3150263.62,2357359.0,1.748305074130566,5.4525316681734015e-05,0,4,113816.0
177,1741,False,5.0,0.0,0.6,0.5070442352433993,0.5763790333570273,46c52beae21171d18b7081c89ad70273ce95e36425e378415f7b5a73dd669684,灰,1,grey,0.5444619449158447,False,True,False,grey,375.0,13.0,769623.4,151204.23,618419.17,5.089932405115881,6.692231203398049e-05,1,0,0.0
181,394,False,3.0,0.0,0.6666666666666666,0.4782575128095634,0.5363097903710956,1c58b7cc56606fa579cc348c25b57c83471670797890a82c5ddb20325c1d3906,灰,1,grey,0.5363097903710956,False,True,False,grey,2099.0,214.0,7350074.26,4550155.7700000005,2799918.4899999998,1.6153454994035292,0.0001009390148071,1,1,59700.0
184,1507,False,4.0,0.0,1.0,0.3797302459850254,0.6950872371362583,fed0bb27c0fce57d289053b4f6f7a45846e606f79c320441ea4fe5457ab8941d,灰,1,grey,0.6950872371362583,False,True,False,grey,551.0,273.0,380885.76,175401.22,205484.54,2.171504784831116,0.0006996061317689,3,2,34468.0
185,1377,False,3.0,0.0,1.0,0.496235674461089,0.5751738636028081,766a485627ca0f9be79fb3d5dc80e32611e2170bf1b08a22ec0a641aa5ffd319,灰,1,grey,0.4388407227842447,False,True,False,grey,191.0,16.0,1119480.0,18740.2,1100739.8,59.7336883443963,0.0004948835085203,1,1,1991160.0
187,81,False,21.0,0.0,0.8571428571428571,0.5247748211798928,0.682962911590426,a0d02b59f0853e2ae8e86dd1794a816cbc81a140184b3bb40691377ddbb378b2,灰,1,grey,0.3910276287051134,False,True,False,grey,160.0,49.0,25240.06,53509.0,-28268.94,0.4717073444216034,0.0006856239963462,1,1,1000.0
189,484,True,20.0,0.55,0.4,0.6593855906938392,0.8414943270156389,9edb37f96d02f5324ffbf2cc53ed829107a0f78dda5dd8c116ed17e4fe0397bb,灰,1,grey,0.5483342246989154,False,True,True,grey_core,195.0,50.0,6065986.88,7529258.55,-1463271.67,0.8056553024526828,0.0002271382840717,4,2,351245.14
190,1414,False,3.0,0.0,0.3333333333333333,0.3664648678861824,0.5465055400842566,98a831dde022eb29d3407a31778b4bacd7bc08d519eb00ee23613e59831a6858,灰,1,grey,0.5465055400842566,False,True,False,grey,38.0,43.0,354783.28,231930.7,122852.58000000002,1.529692922528486,0.0001473527129324,2,0,0.0
193,1723,False,3.0,0.0,0.3333333333333333,0.4544357713698235,0.4891405609790387,9f1b0d372481ec6b6ea447ed1b31e8ee5edb06ea7b614fa9d637bf7bf68067b4,灰,1,grey,0.4891405609790387,False,True,False,grey,146.0,66.0,22646812.33,24594266.7,-1947454.370000001,0.9208167369016642,5.4525316681734015e-05,0,2,155924.0
200,458,True,11.0,0.7272727272727273,0.2727272727272727,0.6897067954274488,0.854103600648573,212f92cac6de236c8799a45e75ed6879b9a1f5fab693d343769b4a67b97b3509,灰,1,grey,0.6293014296343419,False,True,True,grey_core,174.0,213.0,655457.98,517452.62,138005.36,1.2667009267419946,0.0006481396412242,3,2,94712.0
202,1118,False,4.0,0.0,0.75,0.4150201409870386,0.6502183063266519,b1eede10e24374f4a279c794b91b01fe6b801306d6d88417a7f2a5808e0ba2a9,灰,1,grey,0.3083705758720657,False,True,False,grey,36.0,3.0,145750.0,29080.0,116670.0,5.011897802689041,0.0002880410774278,1,1,226600.0
204,2154,False,2.0,0.0,1.0,0.5241195106945067,0.5407667618918738,dc20f626f5a04b6ec8be53916716eb2e8c1ab7d9cfc6ea6edb9e6a1717f58df3,灰,1,grey,0.5407667618918738,False,True,False,grey,39.0,14.0,133145.0,133102.0,43.0,1.0003230580828382,5.4525316681734015e-05,0,1,68360.0
205,418,True,8.0,0.625,0.375,0.6093938023564744,0.8916826367262746,497d3a28611a98346fdd4520fc117b5f70d09d03faa18b19f49b521b48c04885,灰,1,grey,0.3943283551640648,False,True,True,grey_core,84.0,15.0,22324.62,28457.75,-6133.130000000001,0.7844905345456142,7.137782053965086e-05,1,0,0.0
206,2019,False,2.0,0.0,1.0,0.3343186719401356,0.3420248492579003,6d3c6414676762af767b268ed0ca8e65938b10318f8d5b803f4d4ae946de065c,灰,1,grey,0.3266124946223708,False,True,False,grey,16.0,2.0,441656.6,146000.0,295656.6,3.0250313354018123,0.0001009390148071,1,0,0.0
209,2060,False,2.0,0.0,1.0,0.3968385376733705,0.4156733227367785,cc533afac91218a7b7585f2358ebe09eb6275ed24ef2efd324b1545a98ad7aec,灰,1,grey,0.3780037526099624,False,True,False,grey,11.0,1.0,203984.65,500.0,203484.65,407.1569860279441,5.4525316681734015e-05,0,1,181409.1
210,1628,False,2.0,0.0,1.0,0.3502248879360759,0.4913506347722218,faddcf798ff0750c2df3971c9d4f447937b847e2bde97df3faa1766976081af9,灰,1,grey,0.20909914109993,False,True,False,grey,21.0,3.0,112536.0,11100.0,101436.0,10.13755517520944,0.000360446027931,1,1,185032.0
211,850,False,5.0,0.0,1.0,0.4685751584186303,0.696604245949882,4181a7e0832f70d20c96d6757b8466cd78c5bcf26383d968ea21593a075b9129,灰,1,grey,0.5379363939891122,False,True,False,grey,55.0,61.0,2194978.51,2703374.41,-508395.9000000004,0.8119403253727161,0.0006594560560679,2,3,736002.0
214,384,False,2.0,0.0,1.0,0.4878468893585545,0.4991081736697209,1bc3096e3d2e2857492ebb0720a48e944b296c515f3f33be12ec611140523326,灰,1,grey,0.4765856050473881,False,True,False,grey,44.0,36.0,1238619.18,1168494.0,70125.17999999993,1.060013247810217,0.000360446027931,1,1,261440.0
216,917,False,2.0,0.0,1.0,0.2973473488721055,0.3951846828854478,9f27f8481151a42e1b7d5b1d471d65c4c7b30e94762844afa13ac455cb50c946,灰,1,grey,0.3951846828854478,False,True,False,grey,9.0,15.0,72100.0,139800.0,-67700.0,0.5157402307565754,0.000360446027931,1,1,32000.0
226,66,False,23.0,0.0,1.0,0.5340990896402251,0.7151177851862073,f63bd2d03e9edcab06c815299e725236c9b1984309465be845f600f2674549d3,灰,1,grey,0.5176211100402709,False,True,False,grey,15.0,18.0,2666824.88,2668041.75,-1216.8700000001118,0.9995439091071536,5.455708720765193e-05,2,1,1569808.02
238,897,False,3.0,0.0,0.3333333333333333,0.5583537746710867,0.6174189643740045,451ffe1bb7a0dd0ef4cba2a9b41aef0e4a0a4e9946886451eb72452b54480586,灰,1,grey,0.6174189643740045,False,True,False,grey,340.0,61.0,1256637.51,1167797.88,88839.63000000012,1.0760744264457591,5.4525316681734015e-05,0,2,300772.0
239,265,False,14.0,0.0,0.5714285714285714,0.4689719134740098,0.68217118475843,646b78aaad6c8c75b8d5c53bec0f14440b20b03203ceaee139bf62c407dcb535,灰,1,grey,0.5492334221128425,False,True,False,grey,1499.0,332.0,10814542.16,8920398.48,1894143.68,1.2123384366638252,7.66082964631835e-05,2,4,18255.1
242,234,False,11.0,0.0,0.7272727272727273,0.4633362171526709,0.806230298626529,c700d80211985e6a0fec4c2cb1c3522ee426a809742cbf91a0ebfd9c434d8658,灰,1,grey,0.4994427665917602,False,True,False,grey,686.0,192.0,25986465.31,24533500.41,1452964.8999999985,1.059223707033019,0.000129963517658,1,1,254000.0
248,55,False,11.0,0.0,1.0,0.4839702392561988,0.5592719074162139,02a6b01ce879624a3ad570163daf5fafc38d60be64ea36bf4b88a0dc10400f25,灰,1,grey,0.5230088166010615,False,True,False,grey,844.0,126.0,5752585.48,3629715.3,2122870.1800000006,1.5848584309467937,5.7457168928193295e-05,1,0,0.0
249,82,False,12.0,0.0,0.8333333333333334,0.5371759340022432,0.5895621464317471,1ab5300d6789c9e271881fb0748014ce4873cfcff3440c9699e98bad95bf6c65,灰,1,grey,0.5738091674783279,False,True,False,grey,514.0,183.0,3292980.18,2541896.36,751083.8200000003,1.2954815689332162,0.0003018837141277,2,2,321602.0
257,560,False,12.0,0.0,0.9166666666666666,0.5428402760811787,0.6414042642542369,712a5adb6f5da03645a204ab3653e855cf6567a5e81fa4dbf2268ca62ee21e02,灰,1,grey,0.5859217508913694,False,True,False,grey,852.0,441.0,5199858.8,5235490.38,-35631.580000000075,0.9931942243022086,0.0001873545988468,2,3,6180475.14
258,1641,False,2.0,0.0,1.0,0.4784602924502721,0.5255462654763468,93533dae48d8d7c5a1457eaa5e39b369e65afd232332fa5c151aade78b6d7e2d,灰,1,grey,0.5255462654763468,False,True,False,grey,1801.0,598.0,2067494.29,2456564.79,-389070.5,0.8416201586850235,5.4525316681734015e-05,0,1,50000.0
259,2344,False,2.0,0.0,1.0,0.4282156714486959,0.5434348436907952,fa2596a09b4c9c2361902cf5f815822cab89b820d00fe9bc9baf59a4817357d2,灰,1,grey,0.5434348436907952,False,True,False,grey,2097.0,271.0,5917290.06,3198891.06,2718398.9999999995,1.8497939127086396,5.4525316681734015e-05,0,1,3200.0
260,66,False,23.0,0.0,1.0,0.5340990896402251,0.7151177851862073,4347a8816a75b1028a69e784c0b6a4aaa150cfcf785345d93ff05accad734c87,灰,1,grey,0.5122239207565873,False,True,False,grey,1311.0,57.0,126410.63,123986.68,2423.949999999997,1.019549926250737,5.615563391795141e-05,1,0,0.0
261,468,False,27.0,0.0,0.8518518518518519,0.4790439624302435,0.6270269422838338,bd40893959988a98d835d3cefaeb3e04683b897bb33da583e4addf9851d80607,灰,1,grey,0.4962668700563967,False,True,False,grey,103.0,11.0,6059826.0,938589.3,5121236.7,6.456306867863432,0.0003754753137728,2,2,102000.0
268,128,False,10.0,0.0,0.9,0.4621779706356234,0.5447243182396141,66e7d5fa11f7b4be79b565bd0a2d0eff720bbc0ed06d52e94f355389c9818502,灰,1,grey,0.5040938995606009,False,True,False,grey,245.0,90.0,25354030.22,13414960.55,11939069.669999998,1.8899816541032128,0.000253916368709,1,1,10709232.0
273,972,False,2.0,0.0,1.0,0.4599564643173446,0.5043162464947184,0b11db0085ce098d08c105b39b74fb3f14f18125c7fdf5ca1e3aa5a124584bee,灰,1,grey,0.4155966821399708,False,True,False,grey,2.0,10.0,10000.0,85300.0,-75300.0,0.117243643099143,0.0001009390148071,1,0,0.0
274,81,False,21.0,0.0,0.8571428571428571,0.5247748211798928,0.682962911590426,de9927d9ca6c999d5e9ede7b6a20f00085fb62aeb36dd82ed6b84271dbb0009e,灰,1,grey,0.5259572949437086,False,True,False,grey,555.0,262.0,125361519.4,130545530.31,-5184010.909999996,0.9602896333717484,0.001069621061097,4,9,29418619.7
283,381,False,27.0,0.0,0.8148148148148148,0.514850429730441,0.6770890756771137,6c8d268a1ad6f84925ca04936bf727fd257aab85ce49c769ac0638d9477eaaec,灰,1,grey,0.4777132741264853,False,True,False,grey,45.0,10.0,906963.84,222900.0,684063.84,4.068913284372883,0.0001185851646515,1,0,0.0
284,1581,False,3.0,0.0,1.0,0.5145720197966291,0.5276510728343043,95ceb636f58613eb8b74bb7a4c3f174d85ffafe895600a5d350d81434d06f619,灰,1,grey,0.4974149103000837,False,True,False,grey,46.0,41.0,25444235.0,14879960.0,10564275.0,1.7099665785414355,0.0001179084008906,1,0,0.0
